vid	name	lat	lon
4108161	Allen Hall Six	40.7192802429	-73.99020016189999
142741	Shelly's Trattoria	40.76377069	-73.97764748
219996	Haru Sushi	40.756366708499996	-73.9749063832
792420	Toasties	40.7587378973	-73.9755674889
884774	PHD Omnicom	40.74957841	-73.97401082
824023	PHD Media NY	40.74957841	-73.97401082
934738	Melissa's Gourmet Deli	40.7701649333	-73.98170875
269858	David Rubenstein Atrium	40.7713616002	-73.9826670507
5543188	Citibank	40.7238925	-73.98488819
147325	Self Edge	40.7206271667	-73.9884440667
767825	Barrio China	40.719384000000005	-73.99000699999999
79735	Starbucks Coffee	40.709482969	-74.010527283
476120	Fat Baby	40.72107213	-73.98790729
2362520	NYHC Tattoo	40.72116088	-73.98779928
696319	El Sombrero	40.721153773699996	-73.9878052745
3602980	Foot Heaven	40.714498783	-73.997667733
215848	Two Boots	40.723660893099996	-73.9850986004
1234465	Trinity Boxing Club NYC	40.708726619800004	-74.0135300159
517313	Gracefully	40.723165641	-73.985593827
1277275	Flight Club	40.7102051	-74.008014567
972656	Teariffic	40.71473938	-73.9972034
731392	Steinway Hall	40.7648663952	-73.97815523130001
267791	St. Thomas Church	40.7608492667	-73.9762680667
448367	Lincoln Center Fountain	40.772278752800005	-73.9834141731
75093	TBWA / Chiat / Day	40.7587884386	-73.9755269416
162463	The Library	40.722558568800004	-73.9862168658
4595618	De La Concha Cigar Lounge	40.763776146	-73.977576179
2354747	The Beekman Tower	40.711044	-74.005493
67760	Best Wingers	40.7474196332	-73.9739769013
1276497	Insight Venture Partners	40.76048249	-73.97611403
727517	Ladder 62	40.7412099333	-73.9748693833
51711	Nice Guy Eddie's	40.7222376135	-73.9865452758
229580	Benihana	40.76289117	-73.97713172
36049	The Empire Hotel Rooftop	40.771323821399996	-73.9825660168
927129	Fulton Street Station	40.7102637076	-74.0077579021
977128	Starbucks Coffee	40.7102199946	-74.0078873187
1132276	Temperance Fountain	40.72671215	-73.9822787
5330958	63bites	40.77049309	-73.98186796
959040	Kelly's Sports Bar	40.72221702	-73.98654067
210787	The Living Room	40.720988906799995	-73.9879284901
418879	DejaVous	40.76301264	-73.97716712
1518986	El Pote	40.747618823	-73.973936174
131365	Crisp	40.751603336	-73.9740264416
792131	Carnegie Tower	40.766430352600004	-73.9790060933
791851	5 Avenue-53 St Station	40.7606647333	-73.97614325
1098627	teany	40.7202571936	-73.9887854806
144334	15 Central Park West	40.769873689499995	-73.9813542366
267586	Whiskey Blue	40.755673083299996	-73.9746226333
1023993	McDonald's	40.7093985	-74.01057076
237298	The Slipper Room	40.72098433	-73.98789525
38045	Cafe Metro	40.7537802747	-73.9742672596
1139601	Lenny's	40.71022456	-74.00776207
1569555	Xiao Ye	40.72218739	-73.98652654
172513	Eastern Bloc	40.7253365387	-73.9834122256
631834	Two Grand Central Tower	40.752718839	-73.97411227229999
2329653	Excellent Pork Chop House	40.7143609333	-73.9977782
164455	Menchanko-Tei	40.7532765836	-73.9741840213
239192	2A	40.7228868167	-73.9857655333
3021027	Double Tree Hotel NYC	40.75459933	-73.97438478
905100	Oriental Noodle Shop	40.7533202682	-73.9741551876
526329	340 E 34th	40.7440033365	-73.9742120149
190491	West Elm	40.7702115925	-73.9815551556
825825	West 57th Street by Hilton Club	40.7644701049	-73.9778137207
51896	Piano's	40.7210690835	-73.9877271652
469223	Michael's	40.76275372	-73.9769594
3862466	Pianos NYC	40.7210670507	-73.9877271652
1151348	John St Bar & Grill	40.7098415556	-74.0088489556
1387805	Tommy Hilfiger	40.762306441	-73.976748127
641909	Scope NY	40.7718345098	-73.98287397
209484	Le Grenouille	40.7596755792	-73.9756894112
3053762	Graceland	40.7230119356	-73.98556785550001
266831	Aroma Espresso Bar	40.7506767838	-73.9738628268
549863	Niagara	40.72594243	-73.98279172
149440	Broadway & 64th Parking	40.77083325	-73.98200815
1176399	Men's Warehouse	40.708980676399996	-74.0119174488
576870	The Diner	40.7099794229	-74.0083253829
1331082	Starbucks - 56th & 6th	40.763730632800005	-73.9773952961
500445	Staples	40.7494102419	-73.9738032911
1783267	Park Ave Dumpster Pools	40.752999883	-73.974065917
2587942	6th Street Kitchen	40.7252973942	-73.983347603
167307	Darkroom	40.7209205	-73.98784756
202017	Sophie's 	40.724721454699996	-73.9838679394
435357	At Vermilion	40.75379616	-73.97417247
885255	Chef's Secret	40.7533202682	-73.9740908146
178179	Five Guys Burgers and Fries	40.751792302300004	-73.9739084244
58822	Chipotle	40.752149914499995	-73.9739406109
848277	Paladar	40.72087979	-73.98786389
694392	Lenz's Delicatessen	40.7337479451	-73.9774779351
121846	Josephina	40.7712408217	-73.9822979512
18470	Menkui Tei	40.763333953200004	-73.9771595549
75713	Katsu-Hama	40.7625425688	-73.9767871076
213432	Yushi	40.7549677044	-73.97434910439999
119825	Fendi	40.760683066700004	-73.9760017667
152115	Starbucks Lincoln Center	40.7712397541	-73.9822901884
737333	Oaxaca Mexican Grill	40.7549710841	-73.9743468608
187643	Bistro Milano	40.76291579	-73.97694528
2130793	Bikram Yoga LES	40.721481	-73.987139
1296719	250 East 39th Street	40.748032617	-73.97375535
210925	White Slab Palace	40.7189560625	-73.9902437354
4415218	Alma's Salon	40.719494645	-73.989532977
964550	Menchanko-Tei	40.7625337925	-73.97676193560001
1100920	CBS	40.76308453	-73.97701728
308781	Flying House Of The Super Heroes	40.7439581512	-73.97411701729999
147947	Ed's Chowder House	40.7715474928	-73.9825183153
1484663	Key Food	40.7238024473	-73.9846640825
203619	Double Down Saloon	40.7225938555	-73.98589327229999
109328	'wichcraft	40.7549423818	-73.9743069097
182238	Hale & Hearty	40.75150668	-73.97382676
682786	Uncle Jack's Steakhouse	40.7630850424	-73.9769909253
3706558	Two Rector Street	40.708546661	-74.013458368
709956	New Century Travel	40.71803315	-73.9914629667
1972735	NYPD Police Headquarters	40.7120447331	-74.00238275529999
143719	Li-Lac Chocolates	40.7521015167	-73.97386541670001
730618	Uncle Charlie's	40.7531820417	-73.97399350229999
92269	The Devon	40.7440787897	-73.97405862810001
44109	Cafe Fiorello	40.7716262248	-73.9825449216
4269282	Courtyard Marriott Secaucus	40.78923486	-74.04458961
779596	Subway Sandwiches	40.7085197007	-74.01350443850001
268521	Castle In The Sky	40.7441438178	-73.9740371704
1600370	NYC Bagel	40.7475008061	-73.9737153053
457085	Kool Bloo	40.74790275	-73.97369959999999
469241	Kuma Inn	40.7198823346	-73.9889624594
212329	Tommy Hilfiger	40.7605815	-73.9758859667
4071481	Sunset Hardware 	40.7150185333	-73.99622965
621913	Tasty Hand-Pulled Noodle Inc  	40.7141565706	-73.9978209101
269950	Hop Kee	40.71335911	-73.99941235
874415	Buenos Aires Restaurant	40.7251902366	-73.98330044720001
80961	San Loco	40.7210783688	-73.9875032534
986780	Tommy Guns Salon	40.7205277925	-73.9881514802
208355	Diesel 5th Avenue	40.76077575	-73.9759465333
252256	Duane Reade	40.7712078039	-73.98215671060001
372074	The Economist Online	40.764293946900004	-73.9775415107
154827	Creperie-Crepe De Paris	40.7203555559	-73.98834943770001
504923	Street Meat Cart	40.7709447833	-73.9819343167
649291	Jenny Craig	40.78742808	-74.05131304
649206	Immaculate Conception Church	40.78742808	-74.05131304
846218	One Liberty Plaza	40.708802221999996	-74.0121795939
249523	Cake Shop	40.7206600453	-73.9879720784
1463332	Exxon	40.726875935	-74.076536531
981018	Benoit	40.762930261	-73.9768509545
591291	Nicky's Vietnamese Sandwiches	40.7229463005	-73.9854253612
255101	Vanessa's Dumpling House	40.717935499999996	-73.99150925
425109	Pret A Manger	40.7506788157	-73.9736938477
189770	WSP Cantor Seinuk	40.75246053	-73.97384124
1959291	Riki Restaurant	40.753127266999996	-73.973920432
287965	Ella	40.7225183667	-73.9858537833
329712	La Bonne Soupe	40.7627123027	-73.9767253654
1485250	Flux Studios	40.723092595	-73.985250217
179738	Mitzi E. Newhouse Theater	40.773440627199996	-73.98409008979999
64343	Vivian Beaumont Theatre	40.773351253	-73.9840042591
1600359	McDonald's	40.7479966181	-73.9736294746
305975	Barneys	40.72981685	-73.9796237833
872109	Sushi by Bento Nouveau	40.7094311714	-74.009667635
934758	New York Look - Upper West Side	40.7708162247	-73.9817726612
441191	Artisans' Gate	40.7669809981	-73.9790260792
1524722	L'Arte Del Gelato - Lincoln Center	40.7723193781	-73.9830386639
848342	TD Bank	40.7514713	-73.9737138667
934785	Lincoln Cafe	40.7709543537	-73.98186922069999
1430108	Roundarch	40.7088811434	-74.0116739273
829410	St Agnes	40.7516554057	-73.9737174491
226396	Aces & 8s	40.72568714	-73.9827609
1006231	Officine Panerai Boutique	40.76034653	-73.97569948
584994	Eleven B	40.72828066	-73.98067635
1171985	Henry's Rooftop Bar	40.754460096399995	-73.9740800858
732030	9 Chatham Square	40.7138826365	-73.9981877804
1185578	Babeland	40.7202537	-73.988366
1030899	Lincoln Plaza News	40.7709706042	-73.9818584919
1411530	Alfanoose	40.709417906999995	-74.0096032619
209470	Isadora's Cafe	40.7592773743	-73.9753031731
956748	'inoteca	40.720184511199996	-73.9884328788
120145	Gap, Fifth Avenue	40.7607157769	-73.97581815720001
346087	Starbucks, 43rd and Third	40.7515728575	-73.9736831188
942353	Libation	40.720355	-73.9882167
54471	Gallery Bar	40.719412305300004	-73.98939013479999
1551773	The Great American Health Bar	40.76397	-73.97726
934771	Lincoln Plaza Cinemas	40.7708893519	-73.98176193239999
560489	San Marzano	40.72134172	-73.98703867
1161153	Paul Milstein Pool and Terrace	40.7730353833	-73.98360925
109714	Supper	40.7228239306	-73.9854204294
154786	Local 138	40.720407472800005	-73.98812176060001
948875	Austrian Cultural Forum	40.7594155273	-73.9753139019
715839	Professor Thom's	40.743110666199996	-73.9740603013
413772	Shoreham Hotel	40.762606043000005	-73.9765791268
1087737	Dad's House	40.7703686875	-73.9813211721
267599	Congee Village	40.718580743800004	-73.9904341637
981933	Duane Reade 	40.70904815	-74.01078796
1246167	FedEx	40.752822816999995	-73.973760183
4000432	Thien Huong	40.71406519	-73.997701203
777012	Dainobu	40.7544733667	-73.97400475
585775	Three Monkeys	40.7200549995	-73.9885027785
409057	Paul's Boutique	40.7200628244	-73.9884889126
143250	Steven by Steve Madden	40.7201827227	-73.9883263707
78456	Pfizer World Headquarters	40.7503636167	-73.9735267333
269815	Dante Park	40.771975700000006	-73.98259373329999
934793	Bank Of America - 1886 Broadway	40.7711737346	-73.9819121361
1260209	Subway	40.763729383000005	-73.97705751699999
4167508	Le Pain Quotidien	40.7523287199	-73.9736616611
1224993	Spur Tree	40.71806355	-73.9910697333
575275	Iggy's	40.7202173552	-73.9882452537
721244	UPROAR!	40.75950324	-73.97526234
629542	Chammiya's Sanctuary	40.729539686500004	-73.9796376359
1310313	Beacon Theatre	40.7713775	-73.98205149
210691	P.J. Clarke's	40.7711799569	-73.981880003
387613	eat-pisode	40.7200774068	-73.9883969317
890581	Pax Wholesome Foods	40.7502064704	-73.9734694513
747503	Mikey's Burger	40.7200884364	-73.9883664419
1086195	Duane Reade	40.7640570167	-73.97716740000001
1068288	Baoguette	40.7094260398	-74.0091633797
784505	Essex World Cafe	40.70858883	-74.01229208
1297217	Museum of Biblical Art (MOBiA)	40.77164036	-73.98222159999999
991101	Sushi-Ann	40.757465949200004	-73.9745813081
1110193	Best Fuzhou Restaurant	40.7168508246	-73.9927589893
292106	Chom Chom	40.76283228	-73.97654414
210734	Spitzer's Corner	40.720099101799995	-73.988309179
740588	Trinity Place Bar & Restaurant	40.70868599	-74.01183104
840537	Hatchan Sochu Bar	40.75204	-73.973561
1143593	Maloney & Porcelli	40.7573514625	-73.9745325876
1578183	Redstone Pizza	40.75452077	-73.97389739
469137	September Wine & Spirits	40.7211148667	-73.9870834333
1583979	Motor City Bar	40.719895418600004	-73.98853042479999
878348	Abitino's	40.7480676844	-73.9733806286
2430531	El Nuevo Amanecer	40.72108571	-73.98709283699999
1348452	Holiday Inn Wall Street	40.709329	-74.00931899999999
128968	Lula's Sweet Apothecary	40.7250057981	-73.9830861052
758598	Confucius	40.7142078	-73.9971529333
561374	Chinese UN Mission	40.7445014711	-73.97365093229999
142898	Jumeirah Essex House	40.7665381452	-73.9784520864
1363920	Alan's Falafel	40.7089563719	-74.0105849504
192301	3LD	40.7080850229	-74.0142285105
258967	Aretsky's Patroon	40.7537031968	-73.9737023674
1476513	Dunkin' Donuts	40.729817053400005	-73.97930771109999
167351	Libation	40.72112494	-73.98699843
568637	Oms B Rice Ball Café	40.7528854517	-73.9735865593
3403251	Lincoln	40.77364375	-73.9839184284
776076	Dr. Nejat Morris	40.7701909706	-73.9809470342
221538	Mason Dixon	40.72122991	-73.98687106
644235	Verizon Wireless	40.78778201	-74.05107933
644525	Game Stop	40.78778201	-74.05107933
635566	NYK Line	40.78778201	-74.05107933
581776	The University Club	40.761092299999994	-73.9757078
3107218	Nine West	40.76036837	-73.97542750000001
904742	Bell Jar	40.76047402	-73.97546303
904594	Think Tank	40.76047402	-73.97546303
2926246	30th Street Mens Shelter	40.741696999999995	-73.974122
1338245	Comfort Inn	40.7202899	-73.9879552
1310459	The Scottish	40.7549645	-73.973886717
604487	Cafe Charbon	40.7212857	-73.98676878
1309071	Gourmet Garage	40.772441367	-73.982771
956402	new century travel	40.7179445028	-73.990983367
210060	General Atlantic	40.760661835	-73.9755022547
1321826	TIAA-CREF	40.75556099	-73.97398537
874016	Tompkins Square Park	40.726348137399995	-73.9818263054
856509	Los Feliz	40.719402747800004	-73.989006102
795395	Habibi Lounge	40.7283333333	-73.9802777778
164908	Five Guys Burgers and Fries	40.7630534676	-73.9765036134
509239	Duane Reade Drugstore	40.7544580923	-73.97375822069999
472852	R & M B's Apt.	40.7300179487	-73.9790995272
197055	Darbar	40.7536086471	-73.9736172241
644936	Udon West	40.7536082866	-73.9736170651
250081	Joe's Bar	40.7250312296	-73.9829419275
143182	Tenement Museum	40.7188864233	-73.9896522257
242142	Rue 57	40.7640075823	-73.9769515941
212322	Juicy Couture	40.7594447667	-73.9750277
1105561	Red Cube	40.708901733299996	-74.0105237667
428407	Bereket	40.72117716	-73.98682516
34338	Intercontinental Hotel	40.7554514667	-73.9739220833
286375	Entertainment Exchange	40.70866924	-74.01135009
416156	Soba Totto	40.751147753299996	-73.9733129161
535455	Ella	40.72102463	-73.98697745
907792	Mikeys 	40.72102463	-73.98697745
1517890	Vito Corleone's Boyhood home	40.7250441667	-73.98289114239999
546610	Leonidas Fresh Belgian Chocolates	40.75859981	-73.97472548
386232	The Corinthian	40.746938403499996	-73.9732786287
347775	Motorcity	40.71977425	-73.9884573167
1071957	Wing Fat Mansion	40.713749	-73.99778815
276072	Mehanata	40.7194895548	-73.9888054132
4429351	Teado	40.716953000000004	-73.992308
160077	The News Building	40.750903	-73.9732728167
565075	Remedy Diner	40.72100043	-73.98697388
415994	Borders	40.7086026833	-74.0115330167
13666	Lolita	40.718250266700004	-73.9904308167
93151	Jekyll And Hyde Club	40.7645039667	-73.97715026670001
434056	Dim Sum Go Go	40.713699879800004	-73.99783892069999
767675	88 Greenwich	40.7079944299	-74.0140892315
414248	Blarney Stone	40.7524584832	-73.973386285
1358894	Subway	40.765533583	-73.977691567
1471635	Dunkin' Donuts	40.708092902	-74.013615736
190853	Cosi	40.751702899	-73.9733076095
687047	520 Madison Avenue	40.76035845	-73.97527563
1570343	Buckingham Hotel	40.764893583	-73.977330483
971455	Judge Roy Bean	40.763104905	-73.9764274013
14285	Avery Fisher Hall	40.7728393801	-73.9829742908
2785370	Holiday Inn Wall Street	40.709203095999996	-74.00920136399999
210723	MobileBehavior	40.7494312961	-73.9731733406
570315	Los Feliz Taqueria	40.7193980751	-73.9888349175
636967	NYU Langone Hospital	40.7441910288	-73.97348891829999
584003	Minibuses to Flushing 	40.7141753952	-73.99685740470001
566743	The Living Room	40.72103118	-73.98685932
1382767	Blarney Cove	40.7297629358	-73.9791333675
2562055	Five Guys Burgers and Fries	40.709811993	-74.00715181
918683	Sushi A-Go-Go	40.771661244899995	-73.9819014072
661000	Starbucks Coffee	40.7086560395	-74.011081485
750371	Rosario's	40.72115772	-73.98668640000001
748491	ABC No Rio	40.72115772	-73.98668640000001
740737	151	40.72115772	-73.98668640000001
577266	Chipotle	40.7573818046	-73.9742651582
5111953	Furtivas Place	40.752473123	-73.973323756
670404	Chez Bernie	40.7786161001	-73.9891855243
160715	Duane Reade	40.7099229	-74.0067413833
376209	NYPL - Grand Central	40.7537754002	-73.9734792709
651140	Roger Smith Solarium	40.7548393879	-73.9736536142
485107	Dramafever	40.7473735846	-73.973128812
769538	Dunkin' Donuts	40.7491264055	-73.9730930328
1408284	Nobu 57	40.7666198	-73.97822368
95646	St. Bartholomew's Church	40.75756265	-73.9742757167
969986	Rusk Institute	40.7438032667	-73.9734839667
1379643	Downtown Bikram Yoga	40.709767799999995	-74.00713195
925374	Masterpiece Pizzeria	40.7080660023	-74.013368172
153798	Starbucks - E51st	40.758188393400005	-73.9744448662
3263224	NY Bagels & Cafe	40.743549884000004	-73.973515044
179392	Amoskeag XX	40.7183389253	-73.9900959883
605948	Emanate	40.7528976934	-73.9733104897
23207	The New York Helmsley Hotel	40.7525295532	-73.9732598805
214287	Duane reade	40.7637671457	-73.9766099236
425217	La Pain Quotidien	40.76050639	-73.97518461
667935	D & S Market Place	40.7629911525	-73.976225853
466886	Rosella's Pizzeria	40.7101986464	-74.0057194233
1430350	Paley Park	40.760252565900004	-73.9750778675
583976	Chatham Square	40.7134434961	-73.9980483055
474205	Hotel on Rivington	40.7199001951	-73.9880336076
109576	Fresco	40.7592463719	-73.97471175
617896	Samuel B. and David Rose Building	40.7742774892	-73.9841330051
340930	HSBC	40.7094457323	-74.0079428476
1318102	Thor	40.7198904902	-73.9880154706
551477	Le Pain Quotidien	40.7601620732	-73.9750162917
1162492	Hillary Flowers	40.72009468	-73.9877547
820238	A-Wah Restaurant Corp	40.713771835100005	-73.9973261207
1007809	Án Choi	40.7179905549	-73.99045811090001
102806	Verlaine	40.7199798852	-73.9878671567
1219066	Rector Street Station	40.707929597399996	-74.01359438899999
585420	Sticky Rice	40.7180399478	-73.9903710801
1054699	Christine Chin	40.71790045	-73.99055865
904560	CT	40.76055651	-73.97511881
904698	Fishtank	40.76055651	-73.97511881
956716	Stay	40.7219437863	-73.9855979838
144574	Sakagura	40.75101885	-73.9730209667
3402757	Engine 40 And Ladder 15	40.7746024813	-73.9843797684
12199	1 Police Plaza	40.7114911	-74.00212525
1467209	Social Security Office from Hell	40.7492099	-73.9729334
54912	The Roger Smith Hotel	40.754880707800005	-73.9734899998
1313842	Enid A. Haupt Glass Garden	40.743320633	-73.973402783
936391	International Hair	40.70838034	-74.01151591
1566449	New York Sports Club	40.749558	-73.97293
555545	Connelly Theater	40.7237218757	-73.98373603819999
129720	Central Parking	40.7545932125	-73.9734266446
723237	Ashby's	40.7085204085	-74.0109434549
366487	Jup She	40.71140784	-74.00226873
1070120	Kimlau Square	40.71325529999999	-73.99820425
27923	Lily's Restaurant	40.754809367600004	-73.9734560918
894218	Sakura Te	40.7247752133	-73.9827389637
4750802	Riverpark	40.740107	-73.974102
655252	Red Door Spa Elizabeth Arden	40.7607991511	-73.9751535436
329538	Beacon	40.76329565	-73.97622263
500229	Little Lad's Bakery	40.708664319	-74.0103457541
1055324	Waldorf-Astoria Towers	40.7565398408	-73.9738121999
100206	Starbucks	40.7648824348	-73.9770161065
3132328	Staples (45th & 3rd Ave)	40.752689963	-73.973115916
462107	711 Fifth Avenue	40.7620214656	-73.9756365511
54582	The Churchill	40.7479821236	-73.9728969153
77042	Bar Boulud	40.771872498200004	-73.98178339
303881	The Irish Punt	40.70829623	-74.01171857
280138	Lindt	40.7613740186	-73.97535681720001
530246	Exhale Spa	40.7662535833	-73.9777736013
137292	St. Vartan Park	40.7446906667	-73.9731436
88310	Sir Harry's	40.7567133647	-73.9738360047
1339821	Barramundi	40.71995127	-73.98776549
214802	Roger Smith Penthouse	40.7547503617	-73.9734120283
760442	Sushi Hana	40.719800398000004	-73.98794489699999
1027292	Veronis Suhler Stevenson 	40.7579735531	-73.9741677438
301950	Tompkins Square Dog Park	40.7264830458	-73.9812284225
142984	Economy Candy	40.7199176667	-73.98778135
445817	George's Restaurant	40.7078523345	-74.0135192871
383803	The Capital Grille	40.708430584	-74.0110677481
879117	Fleishman Hillard	40.74966192	-73.97285133
587336	Everest Diner 	40.7133032145	-73.9979859441
1041156	Alto	40.7601249062	-73.9748313174
378300	Mason Dixon	40.7202291942	-73.9873772182
645829	Esporta Athletic Club	40.790086511999995	-74.043763876
731964	El Castillo de Jagua	40.7198453133	-73.9878363071
993070	730 Third Avenue	40.7532389943	-73.9731252193
156923	88 Orchard	40.718033441799996	-73.9901793017
127109	West Side YMCA	40.77047855	-73.98058255
538494	Radisson Lexington	40.75524944	-73.97345548
133752	LQ New York	40.7549619796	-73.9733934402
419931	Joe's Shanghai	40.762728050700005	-73.9758577894
1245702	Mangia	40.7638443983	-73.9763867855
581011	Habana Room	40.7549087495	-73.9733703384
646381	Zarin Fabrics	40.7173648	-73.9910836833
36989	Roasting Plant	40.7177789476	-73.99049410479999
1219584	Tsushima	40.754761114000004	-73.973338166
1092057	Still Life NYC	40.717720925900004	-73.99057030680001
1042175	Bunny Chow	40.7178151591	-73.990435607
1174856	Chipotle	40.709743216199996	-74.0064704418
23137	The Creative Little Garden	40.7249858167	-73.9824099333
4651731	Laurie M. Tisch Illumination Lawn	40.773682363	-73.983284826
1434231	Donburiya	40.754472516999996	-73.97326634699999
226156	Nino's Tuscany	40.765348046199996	-73.977144614
305894	Archstone	40.7488592778	-73.9727740066
1058071	140 Broadway	40.7085964943	-74.01022553439999
289376	Carlos Place	40.7226201158	-73.9846479893
1216946	Nautica	40.763744089	-73.97629474
138808	The Alex Hotel	40.7527611474	-73.9729981144
1350951	High Bar	40.75943827	-73.97450977
1087203	Dainobu	40.753806	-73.97313
275920	Sushi Masa	40.7546493787	-73.97326951710001
820230	Food Sing 88 Corp	40.7136630666	-73.9971256256
1511443	New York Public Library	40.7272628327	-73.9804583788
78770	Ad Council	40.7512395833	-73.9728199333
102705	The Dressing Room	40.7176645803	-73.9905535903
846138	Marriott Hotel	40.7560703611	-73.9735373272
446615	63bites @ West Side YMCA	40.7708821312	-73.9807909748
580488	Starbucks Coffee	40.7550057049	-73.97331061109999
37307	Cafe Katja	40.7176545775	-73.9905592794
606613	Torino's	40.7651402833	-73.9769746333
120047	Jin	40.7180583819	-73.9899963089
333998	Pound & Pence	40.7086710833	-74.0098036167
894390	Foundation	40.7199540143	-73.98753667140001
217157	Sixth Avenue Cafe	40.76455396	-73.9766407
934205	World Economic Forum USA	40.7596802833	-73.9745377833
377903	Spur Tree	40.71727824	-73.99105656
580028	Taqueria	40.71882623	-73.98893725
11795	Pace University	40.7104611333	-74.00420665
1403550	Yamaha Piano Salon	40.7611139733	-73.97505640979999
12649	Nobu	40.76372979999999	-73.9762043833
977120	CVS Pharmacy - Fulton And Nassau	40.7095785667	-74.0066848
104867	Wall Street Station	40.7079925537	-74.0122833252
696340	Uncle Charlie's LES	40.7184365148	-73.9894008636
584817	Salon Senu	40.7637136	-73.97617290000001
254763	Little Giant	40.7181622333	-73.98976245
573569	The Omni Berkshire (NYC)	40.75943976	-73.97440803
1485597	Hyper Island	40.717649028000004	-73.990462114
174269	Golden Unicorn Restaurant	40.7135837939	-73.9971063362
377979	Bice Ristorante	40.7600054	-73.9745953
603177	Peter Cooper Village	40.7356195403	-73.9754120581
637059	Sushi Yasuda	40.7524774667	-73.9728448167
1056414	La Barra	40.7181112481	-73.98980855939999
594686	An Choi	40.71719688	-73.99108976
1014547	Moo shoes	40.716747	-73.991731
226894	Connolly's Pub & Restaurant	40.7542480316	-73.9730765722
214989	Ace Bar	40.7242656271	-73.9828664073
899694	Snafu	40.75416457	-73.97306019
492564	Trump Park	40.7652962282	-73.9769515923
792724	Tina's Cuban Cuisine	40.7627961764	-73.9756991204
1108507	Energy Kitchen	40.7490471877	-73.9726138045
54602	Prosperity Dumpling	40.7158825497	-73.9930350387
226363	The Whiskey Ward	40.7196121121	-73.9878173082
4542398	Sweet Spring Restaurant	40.713717312	-73.996773079
1726234	Blind Barber	40.726850317	-73.98062922
804026	Eli's Apartment NYC	40.7202786692	-73.987006116
168769	John Street United Methodist Church	40.70881575	-74.0089477833
295989	Green Map	40.7236554961	-73.9834092439
846102	Equitable Building	40.7083272088	-74.0107054062
609622	VA Medical Center	40.7370001667	-73.97480305
361364	Khushie	40.7204167	-73.9868323667
37042	Participant Inc.	40.7219848633	-73.9850769043
889733	NBAE	40.7899625333	-74.0452521167
753717	H&R Block	40.709151463000005	-74.00778546779999
219886	Otto's Shrunken Head	40.7295606441	-73.9786331568
37286	Waldorf-Astoria Hotel	40.756497999699995	-73.9734685421
949514	Brown Harris Stevens - Westside	40.7721568767	-73.98164391520001
297580	Remedy Diner	40.7218875325	-73.9851305983
601888	GM Building	40.76225459	-73.97537541
732105	Lyonheart	40.7491952078	-73.9725446396
879691	The Juilliard School	40.7738874966	-73.9831781387
727846	Manon Café	40.7083850692	-74.0103169903
5498846	Kuboya	40.7241263918	-73.9828844368
1337502	MonHair	40.7473475	-73.97256135
13657	Black Iron Burger	40.7241528174	-73.9828455448
95865	Momofuku Má Pêche	40.762736464	-73.9755636146
833055	The Focus Room	40.7612927545	-73.97494912149999
1387933	Walter Reade Theater @ Lincoln Center	40.77485597	-73.98409599
248666	lululemon	40.7725306294	-73.9819121361
745430	Raffles Coffee Shop	40.7550966366	-73.97311709579999
635262	Kushi Q	40.7529030907	-73.9727635224
3402315	Furry Paws	40.7749355965	-73.9841651917
891344	First Republic Bank	40.7581072667	-73.9738371833
208986	Fifth Avenue Presbyterian Church	40.762105390500004	-73.9752709866
298034	Fringe Salon	40.718017100000004	-73.98972775
731620	Crumbs	40.7599516333	-73.9744157333
513674	Fuleen Seafood Restaurant	40.7139469239	-73.9961487599
951922	Felissimo 	40.7625581	-73.97521955
845252	Cup & Saucer Luncheonette	40.7154846613	-73.9934885502
1017547	Eastcoast Muscle & Fitness Gym	40.78974	-74.01185
1389187	57 W 58th St	40.764930325	-73.976611016
56896	O'Neill's Irish Bar	40.752936539400004	-73.97274044939999
158204	Minca	40.7241080802	-73.9828344439
1355625	Michael Herman DDS	40.76635658	-73.97739535
620401	Bed Bath & Beyond	40.7726187264	-73.98193542439999
215957	The Ten Bells	40.7180062822	-73.9897007162
195856	Quality Meats	40.7647458664	-73.9764726283
600337	Barrio Chino	40.7180050771	-73.9896821535
335240	Pinnacle Deli & Hot Bagels	40.7527828428	-73.9726839959
1161625	Open Door Gastropub	40.70948314	-74.00639432
183846	Alice Tully Hall	40.7737656234	-73.98294210430001
44402	Babycakes	40.7180137781	-73.9896494991
800929	The Imperial	40.7599396	-73.9743387667
1589235	Marriott East Side	40.75550937	-73.97310107
1429112	Andrew's	40.70946431	-74.00638169
1084778	Rossi Hair Salon	40.7638938665	-73.9759985928
2498989	Delancey and Essex Municipal Parking Garage	40.718946284	-73.988388628
192220	Onya	40.7543341517	-73.972877115
349379	New Roma Pizza	40.71874624	-73.9886437
2539230	New York City Charter School Center	40.70798158	-74.01148796
391557	The Magician	40.7198244333	-73.9872948167
918704	The Emporium, Ltd.	40.7716531197	-73.9810431004
480121	Sushiya 28 W. 56th	40.7638766206	-73.9759813407
806761	Poh's Institute	40.708576	-74.009235
5136418	Longwood Gourmet	40.755484	-73.97308199999999
22311	The Connelly Theater	40.723703783299996	-73.9831163333
5168226	McFadden's saloon	40.750007883	-73.972412933
592433	87 Ludlow	40.7180596168	-73.9895212837
1200829	Festival Mexicano	40.7198163514	-73.9872695584
1217466	Halal Food	40.772603941999996	-73.981820964
345425	Bayan Cafe	40.7527541893	-73.9726183928
