uid	fid
44355	3697
44355	64930
44355	122586
44391	6220
44474	3331
44474	10158
44474	12020
44474	12027
44474	13239
44474	31650
44474	88270
44485	1567
44485	3673
44485	138070
44521	1236
44521	1500
44521	5463
44521	7039
44521	10489
44521	24345
44521	120242
44524	1556
44524	14906
44524	131828
44524	135037
44541	1088
44615	1104
44752	3853
44914	1120
44914	16717
44914	38623
44975	10939
45008	2048
45008	71773
45030	2169
45051	4359
45051	12604
45051	32872
45051	71524
45051	81136
45129	1594
45152	1594
45152	16763
45152	26539
45152	30154
45152	39727
45152	53706
45165	2233
45165	2798
45168	1657
45168	2009
45168	23951
45188	3853
45188	53759
45361	87797
45361	87799
45579	1556
45579	5001
45579	40880
45690	139262
45710	4453
45710	10249
45864	133612
46077	1201
46077	2412
46077	6014
46077	6951
46147	1556
46248	12146
46248	32127
46250	28917
46250	79131
46250	79134
46299	140008
46402	55706
46402	56902
46536	5302
46536	137398
46630	47911
46658	2555
46658	24357
46713	4727
46713	30831
46715	10456
46766	5763
46853	1889
46853	33445
46879	2196
46879	111707
47233	38878
47280	2489
47280	26371
47462	53644
47601	1174
47601	12739
47601	28201
47601	55161
47601	59951
47610	1174
47610	141231
47612	1174
47612	1933
47612	2009
47612	2434
47612	3553
47612	3673
47612	3890
47612	4161
47612	4435
47612	4517
47612	5952
47612	9158
47612	10489
47612	25343
47612	28794
47612	28897
47612	34857
47612	141232
47619	1174
47619	12788
47619	31332
47635	1174
47635	2009
47635	4771
47635	5330
47635	34854
47674	4487
47674	4928
47674	4990
47674	6812
47674	6827
47674	12060
47674	12178
47674	16649
47674	35460
47674	39394
47674	39401
47674	41510
47686	5111
47686	6827
47686	23908
47690	1185
47690	5322
47690	24681
47690	37185
47690	71266
47695	1185
47695	5353
47695	36972
47695	84422
47695	91461
47706	1185
47739	7602
47739	8812
47739	29214
47739	34864
47753	10071
47753	39594
47753	56609
47753	56741
47782	5696
47860	1201
47860	19346
47861	1201
47869	1201
47869	2412
47869	3830
47869	28775
47876	1201
47876	17592
47876	57455
47876	105012
47881	1201
47881	4666
47881	6408
47881	8398
47881	15286
47884	1201
47884	4435
47888	1201
47888	141463
47894	1201
47902	1201
47902	13408
47903	1201
47903	8603
47903	22400
47903	68184
47903	68511
47906	1201
47906	1614
47906	31243
47906	141482
47909	1201
47911	1202
47911	46630
47911	57532
47988	1214
48019	141588
48123	91531
48211	40437
48280	11714
48280	32530
48290	1236
48290	1800
48290	2081
48290	6335
48290	39399
48338	4649
48338	4700
48338	7466
48338	39387
48488	1255
48492	1255
48492	19755
48492	48493
48493	1255
48493	48492
48493	48495
48494	1255
48494	19755
48494	29346
48494	141950
48495	1255
48495	48493
48495	48496
48496	1255
48496	48495
48497	1255
48497	11544
48497	24970
48497	29346
48548	1269
48548	52881
48549	1269
48550	1269
48555	1269
48555	1999
48686	2805
48686	3108
48686	12536
48686	12560
48686	60904
48686	65630
48788	4939
48788	18376
48859	1274
48859	5808
48859	84611
48860	1274
48868	1274
48869	1274
48869	113637
48994	4161
48994	33394
48994	142530
49025	109559
49025	142543
49025	142544
49025	142545
49025	142549
49253	111046
49331	32980
49378	1327
49378	7466
49378	24131
49378	28500
49378	49379
49378	49388
49378	49393
49378	49396
49378	49398
49378	49399
49379	1327
49379	49378
49379	49388
49379	49390
49379	49393
49379	49395
49379	49397
49379	49398
49379	49399
49383	1327
49383	1786
49383	49386
49383	49387
49383	49389
49385	1327
49385	1786
49385	49386
49385	49387
49385	49389
49385	49397
49386	1327
49386	1786
49386	49383
49386	49385
49386	49387
49386	49389
49386	49397
49386	49399
49386	142916
49387	1327
49387	1786
49387	49383
49387	49385
49387	49386
49387	49389
49387	49397
49387	142916
49388	1327
49388	49378
49388	49379
49388	49390
49388	49391
49388	49393
49388	49395
49388	49396
49388	49397
49388	49398
49388	49399
49389	1327
49389	1786
49389	49383
49389	49385
49389	49386
49389	49387
49389	49397
49389	142916
49390	1327
49390	49379
49390	49388
49390	49391
49390	49395
49390	49398
49390	49399
49391	1327
49391	49388
49391	49390
49391	49395
49391	49397
49391	49398
49391	49399
49393	1327
49393	7466
49393	49378
49393	49379
49393	49388
49393	49396
49393	49398
49394	1327
49395	1327
49395	7466
49395	36349
49395	49379
49395	49388
49395	49390
49395	49391
49395	49397
49395	49398
49395	49399
49396	1327
49396	7466
49396	49378
49396	49388
49396	49393
49396	49398
49396	61709
49397	1327
49397	1786
49397	49379
49397	49385
49397	49386
49397	49387
49397	49388
49397	49389
49397	49391
49397	49395
49397	49398
49397	49399
49398	1327
49398	49378
49398	49379
49398	49388
49398	49390
49398	49391
49398	49393
49398	49395
49398	49396
49398	49397
49398	49399
49398	142922
49399	1327
49399	49378
49399	49379
49399	49386
49399	49388
49399	49390
49399	49391
49399	49395
49399	49397
49399	49398
49403	49414
49414	49403
49477	1336
49485	1336
49533	86395
49558	1346
49579	1346
49621	1351
49624	1351
49738	1362
49738	143135
49739	1362
49739	115279
49739	143136
49751	1365
49752	1365
49752	1780
49752	35673
49752	128067
49769	1848
49769	6606
49769	9043
49813	2169
49827	42629
49870	1388
49870	34128
49883	6571
49886	4729
49886	5862
49886	9324
49886	14673
49886	33001
49892	25919
49920	2357
49920	10071
49920	88111
49947	15207
49964	1800
49964	4873
49964	9901
49964	11428
49964	20142
49964	23109
49964	23956
49964	25894
49964	28189
49964	34153
49964	143313
49988	4771
49988	143354
50029	1400
50029	50043
50043	1400
50043	50029
50073	4580
50237	19048
50292	1409
50292	5014
50292	11351
50292	24953
50292	27206
50292	95307
50292	143566
50292	143567
50321	1889
50321	2255
50321	3553
50321	12012
50321	33793
50380	32633
50389	7750
50405	143576
50405	143614
51233	6274
51343	32429
51343	33224
51343	35741
51343	71126
51343	74228
51343	78480
51343	144189
51350	2412
51350	4928
51350	24968
51350	32170
51350	39391
51350	39396
51350	39397
51350	39401
51350	39410
51536	2009
51536	5952
51536	14745
51546	11403
51546	23275
51546	38525
51586	2434
51586	26866
51647	34190
51663	1527
51663	1556
51770	8950
51770	17175
51770	34348
51770	144427
51880	12849
51880	24690
51880	24712
51880	24763
51880	51887
51880	51888
51880	51890
51880	51893
51880	51897
51880	51899
51880	78450
51880	91908
51887	24712
51887	33040
51887	51880
51887	51888
51887	51890
51887	51893
51887	51905
51888	12849
51888	24690
51888	24712
51888	32768
51888	51880
51888	51887
51888	51890
51888	51893
51888	51896
51888	51898
51888	51899
51888	51905
51888	91908
51890	12849
51890	24690
51890	24712
51890	51880
51890	51887
51890	51888
51890	51893
51893	24690
51893	24712
51893	51880
51893	51887
51893	51888
51893	51890
51893	51898
51893	51905
51896	24690
51896	24712
51896	51888
51896	51898
51896	51905
51896	91917
51896	116767
51897	3447
51897	12849
51897	24690
51897	24712
51897	31983
51897	51880
51897	98840
51898	12849
51898	33918
51898	51888
51898	51893
51898	51896
51898	51905
51898	91917
51899	12849
51899	24690
51899	51880
51899	51888
51899	91917
51905	12849
51905	24690
51905	24712
51905	51887
51905	51888
51905	51893
51905	51896
51905	51898
51905	91917
51905	116767
51964	116488
52070	61186
52151	2255
52151	32891
52253	1470
52253	4819
52253	4913
52253	5963
52253	41581
52253	70836
52253	114124
52268	1470
52268	30195
52268	144763
52272	1470
52272	4387
52272	4402
52272	6554
52272	78889
52283	1470
52283	5322
52283	23353
52287	1470
52287	2964
52287	33738
52287	82815
52290	1470
52290	52299
52293	1470
52298	1470
52298	79004
52299	1470
52299	52290
52527	4892
52529	8398
52529	41112
52529	41123
52529	41136
52558	23665
52558	52559
52558	127538
52559	52558
52559	127538
52633	1500
52633	52663
52647	1500
52647	32876
52647	52663
52658	1500
52658	74171
52663	1500
52663	1783
52663	32230
52663	32876
52663	52633
52663	52647
52709	25937
52725	4039
52725	9856
52725	10794
52725	13267
52725	68125
52725	70007
52725	70010
52766	10071
52766	39612
52860	52862
52862	52860
52865	1522
52865	23275
52865	32375
52869	1522
52869	72719
52881	10484
52881	27926
52881	48548
52885	52977
52887	5384
52887	35831
52887	44314
52935	1527
52935	8603
52939	1527
52939	12701
52939	55616
52942	1527
52943	1527
52943	5001
52943	8603
52946	1527
52946	8603
52946	8620
52946	39405
52946	84363
52949	1527
52976	1531
52977	1531
52977	52885
53007	1537
53007	6507
53007	8343
53007	23647
53016	1537
53016	4649
53019	1537
53019	4435
53019	9901
53215	1556
53219	1556
53219	2196
53219	34875
53222	1556
53222	2972
53227	1556
53340	124432
53373	4517
53373	10433
53373	26699
53423	83942
53472	1573
53472	12012
53494	2009
53494	2434
53494	27790
53509	4487
53509	22131
53644	47462
53706	1594
53706	30154
53706	45152
53720	1594
53720	39727
53733	25951
53733	28984
53733	29981
53733	66163
53733	74036
53733	145865
53745	39968
53745	72575
53745	145873
53759	4659
53759	11613
53759	23557
53759	45188
54088	1711
54088	4082
54088	18882
54099	1614
54099	34716
54102	1614
54166	1614
54166	116040
54169	1614
54169	7616
54220	1614
54287	1614
54287	39727
54324	1615
54324	64483
54348	1620
54348	129388
54351	1620
54351	54355
54355	1620
54355	2255
54355	3741
54355	8662
54355	54351
54513	1762
54513	2196
54513	36140
54644	1642
54644	1797
54779	3553
54779	25108
54779	29669
54779	56741
54779	88099
54910	10071
54910	39594
54910	82480
54954	146533
55026	10939
55026	88106
55161	47601
55244	10867
55244	55246
55244	58363
55244	79475
55244	88038
55244	89655
55244	89661
55244	89697
55244	107677
55244	142797
55246	1797
55246	10071
55246	10980
55246	55244
55246	56776
55246	88099
55246	89298
55246	89705
55246	119625
55302	5952
55302	25142
55302	147702
55316	5717
55383	1684
55383	55385
55383	55386
55384	1684
55385	1684
55385	55383
55385	55386
55386	1684
55386	55383
55386	55385
55548	2009
55548	2964
55548	19904
55569	8881
55572	1780
55572	2255
55572	3550
55572	6597
55572	10492
55572	22756
55572	30752
55572	147887
55573	4447
55573	23681
55573	28341
55573	76983
55593	1708
55601	1711
55601	91218
55604	1711
55604	1960
55604	147910
55610	1711
55614	1711
55614	121453
55614	122586
55616	1711
55616	12701
55616	24962
55616	52939
55617	1711
55617	33460
55635	65230
55706	46402
55706	147996
55792	7917
55818	56768
55818	89961
55826	2245
55826	2412
55826	10938
55826	23605
55826	28933
55826	64189
55826	148191
55826	148193
55856	88106
55856	148191
55882	1727
55883	1727
55883	5436
55888	2009
55888	61387
56014	2196
56024	1747
56024	2242
56088	1759
56088	6488
56097	1759
56168	1762
56229	1763
56229	56231
56231	1763
56231	56229
56292	1767
56295	1769
56295	34650
56307	1769
56307	4078
56368	6379
56368	6639
56467	1780
56467	4559
56467	4572
56467	4625
56467	4659
56467	4682
56467	35573
56474	1780
56474	4771
56474	71229
56474	95356
56480	1783
56480	12146
56481	1783
56481	121485
56481	148648
56482	1783
56482	4467
56482	4911
56482	6598
56482	33736
56482	76148
56568	120636
56585	56772
56585	117121
56609	10071
56609	47753
56655	10947
56655	39631
56657	25047
56657	25063
56741	10938
56741	47753
56741	54779
56768	55818
56768	89961
56772	56585
56772	132574
56776	55246
56776	87424
56776	127265
56832	79866
56832	88099
56832	89298
56832	89705
56886	1797
56886	2255
56886	31983
56902	1797
56902	46402
56902	57880
57103	3830
57103	4405
57103	4924
57103	5454
57103	8662
57103	30316
57103	76783
57118	41438
57118	149379
57126	1807
57142	1810
57142	30521
57145	1810
57208	37390
57341	85584
57455	17592
57455	47876
57455	105012
57455	108073
57472	3553
57475	6024
57475	27425
57532	1843
57532	32119
57532	47911
57532	124362
57617	1848
57687	2245
57687	2255
57687	5943
57753	6499
57753	84417
57880	56902
57886	86874
57886	127265
58007	2263
58037	1889
58037	28494
58037	104357
58041	1889
58082	7148
58088	14745
58096	1898
58096	6540
58096	32739
58214	6198
58363	55244
58363	89655
58363	89661
58536	28897
58632	116890
58632	117743
58632	150605
58641	4792
58641	4933
58641	6408
58641	7356
58641	31282
58641	39961
58641	39968
58641	39972
58641	150617
58655	26866
58699	1933
58699	35044
58776	3866
58776	6014
58776	7455
58776	24591
58780	26575
58792	39149
58792	116525
58814	150695
58845	33680
58967	1960
58967	150788
59030	1973
59030	3266
59030	12012
59122	39437
59177	3480
59177	4359
59177	12604
59177	33081
59177	34270
59177	36354
59177	59178
59177	59179
59177	71526
59178	3480
59178	4359
59178	12604
59178	33081
59178	34270
59178	59177
59178	59179
59178	67520
59178	71522
59178	150901
59179	3480
59179	4359
59179	12604
59179	17517
59179	33081
59179	34270
59179	59177
59179	59178
59179	60527
59179	67515
59179	67520
59179	67523
59179	93406
59179	104723
59179	104724
59179	104725
59179	104726
59179	117743
59198	1999
59205	1999
59205	12566
59205	12746
59205	17696
59205	32477
59211	1999
59211	12666
59263	2009
59263	150935
59263	150936
59263	150938
59309	2009
59309	32008
59332	2009
59685	2048
59790	87518
59918	116085
59918	151365
59926	116085
59951	2434
59951	4010
59951	47601
59958	43294
59958	80836
59981	29002
60002	3400
60002	11617
60002	19048
60002	26731
60002	27135
60002	34848
60002	67320
60053	4405
60053	5484
60053	5791
60053	10484
60053	26065
60053	31990
60053	34994
60053	70989
60053	114242
60149	2081
60149	25188
60153	2081
60153	5577
60279	151594
60520	2105
60527	2105
60527	2805
60527	3480
60527	3625
60527	4342
60527	4359
60527	5484
60527	5862
60527	12604
60527	23352
60527	32164
60527	32485
60527	32706
60527	33081
60527	34270
60527	59179
60527	67523
60527	117023
60527	119945
60838	39222
60868	2132
60871	2132
60871	4405
60871	4928
60871	7550
60871	24101
60904	2805
60904	3108
60904	48686
60904	65630
60956	4924
60956	8091
61089	2168
61089	3890
61097	2169
61109	2169
61109	113502
61113	2169
61113	152133
61113	152134
61159	2169
61159	152151
61161	2169
61161	152134
61178	2169
61178	3673
61178	8626
61186	2169
61186	6540
61186	8155
61186	52070
61186	127156
61196	2169
61210	2169
61387	55888
61455	9901
61554	2196
61554	4521
61554	82065
61704	2196
61704	5611
61709	2196
61709	49396
61734	2196
62478	2220
62478	4405
62478	5484
62478	41797
62478	71926
62478	82852
62478	129064
62478	152760
62651	2235
62651	4817
62651	17720
62654	2235
62658	2235
62710	5351
62710	30527
62741	2242
62741	28184
62741	44202
62741	152886
62741	152887
62897	2255
62897	4896
62913	2255
62917	460
62917	2255
62917	35357
62966	2255
63060	32230
63060	96721
63060	97654
63060	97655
63065	2263
63065	4599
63065	4665
63065	79099
63352	32303
63355	4435
63569	39379
63601	2326
63601	5943
63601	63604
63604	2326
63604	63601
63700	2350
63700	63713
63707	2350
63713	2350
63713	63700
63731	6704
63773	32576
63774	6546
63774	6549
63774	32982
63774	78870
63774	153489
63777	9189
63777	19061
63777	127808
63945	3578
64119	5824
64119	10484
64122	7301
64122	71356
64122	71942
64189	2412
64189	7838
64189	55826
64202	4428
64202	5353
64202	5484
64202	75358
64422	2434
64423	2434
64425	2434
64425	64468
64425	152760
64468	2434
64468	64425
64483	2439
64483	54324
64574	12012
64574	154080
64592	2481
64592	6507
64625	11351
64625	25325
64667	2514
64667	27543
64750	154178
64760	2542
64930	44355
64930	154246
64930	154249
65020	2613
65020	102536
65026	2613
65030	112955
65046	2622
65230	3229
65230	4952
65230	6639
65230	22349
65230	36373
65230	55635
65230	79134
65230	79137
65437	2745
65437	4926
65437	19061
65468	2748
65468	65469
65469	2748
65469	65468
65521	2766
65521	33397
65605	2796
65609	2798
65609	7074
65609	76983
65630	2805
65630	48686
65630	60904
65642	2806
65654	3005
65654	25853
65807	28625
65807	34162
65829	2859
65903	2883
65906	2883
65907	2883
65930	65933
65933	65930
65946	27889
65946	28146
65946	77530
65946	95625
65946	109500
65995	2913
65995	3697
65995	13309
65995	154771
66131	26734
66133	154807
66159	2972
66159	11351
66163	2972
66163	6033
66163	25951
66163	53733
66163	154828
66210	36970
66210	154847
66232	3005
66232	25853
66268	3011
66268	154868
66270	3011
66270	11321
66270	33746
66278	3011
66278	11321
66278	33746
66453	5247
66502	154964
66549	3100
66557	3102
66560	3102
66560	89201
66625	3129
66625	66636
66625	139262
66626	3129
66626	25201
66626	66634
66626	66636
66626	126561
66626	155006
66634	3129
66634	66626
66634	66636
66634	155016
66636	3129
66636	3824
66636	13322
66636	66625
66636	66626
66636	66634
66636	126561
66666	3141
66666	16803
66715	3165
66746	3379
66746	4865
66746	8091
66789	3199
66870	3229
66888	3233
66888	18341
66888	19061
66893	3236
66894	3236
66946	18115
66946	22349
66968	3267
66968	33358
66968	66974
66969	3267
66969	32121
66969	33358
66969	66974
66970	3267
66974	3267
66974	32121
66974	33358
66974	66968
66974	66969
66974	66980
66974	66981
66974	110149
66980	3267
66980	33358
66980	66974
66981	3267
66981	66974
66981	110149
66991	13255
67130	3331
67130	3888
67130	6083
67130	10249
67130	31983
67228	3372
67229	3372
67231	3372
67320	3400
67320	26731
67320	27135
67320	60002
67324	3400
67337	3698
67337	6083
67337	11697
67337	23510
67337	79494
67386	3426
67386	9009
67386	155307
67444	3451
67466	3464
67466	4913
67466	103289
67466	155348
67505	3478
67505	43501
67505	43513
67515	3480
67515	4359
67515	5285
67515	12604
67515	17517
67515	24947
67515	33081
67515	34270
67515	43685
67515	59179
67515	67523
67520	3480
67520	4359
67520	12604
67520	34270
67520	59178
67520	59179
67523	3480
67523	4359
67523	12604
67523	33081
67523	34270
67523	59179
67523	60527
67523	67515
67524	3480
67524	34270
67586	3498
67624	13309
67624	21563
67624	35982
67624	67639
67624	128355
67639	8762
67639	13309
67639	21563
67639	31650
67639	67624
67639	69638
67639	83208
67640	3522
67640	155460
67640	155462
67670	3542
67670	31201
67670	31204
67671	3542
67671	5952
67671	31201
67686	3553
67686	4370
67686	23557
67686	28984
67686	41235
67698	3553
67698	30470
67698	155479
67707	3553
67707	70114
67707	114242
67707	155482
67719	3555
67719	11626
67719	28355
67798	5985
67798	8016
67818	4161
67818	33394
67818	109807
67956	9901
68032	10867
68032	25108
68032	89298
68032	155716
68077	28775
68077	124703
68077	155779
68125	5862
68125	37555
68125	52725
68184	47903
68279	12060
68283	3625
68283	4487
68283	36312
68283	74216
68284	3625
68284	34994
68414	14745
68424	4308
68495	22137
68502	73637
68511	47903
68515	3673
68539	3673
68585	4665
68585	5570
68585	69002
68585	73397
68585	114636
68585	145838
68585	155999
68687	3697
68687	4664
68696	3698
68720	121996
68815	24959
68835	6024
68835	29826
68835	30527
68847	3741
68847	71239
68847	127617
68899	34366
68920	3760
69002	68585
69093	8398
69229	11345
69229	90875
69239	156325
69261	4890
69261	156333
69324	3853
69324	9321
69324	69325
69325	3853
69325	9321
69325	30267
69325	69324
69326	3853
69326	69327
69327	3853
69327	28917
69327	69326
69376	5717
69437	3885
69457	3888
69466	3890
69467	3890
69500	9629
69500	13267
69500	156415
69584	124620
69606	27697
69617	3944
69637	4517
69637	29073
69637	36315
69637	116942
69638	4517
69638	9324
69638	13393
69638	33424
69638	67639
69763	81274
69774	34848
69788	7429
69788	29913
69857	4560
69857	24639
69857	31905
69894	156557
69928	71408
70002	4039
70003	4039
70003	36951
70005	4039
70005	34597
70005	36951
70005	77190
70007	4039
70007	52725
70010	4039
70010	52725
70046	4370
70046	7472
70046	7668
70114	4467
70114	6827
70114	67707
70114	70292
70114	71187
70225	4076
70243	13267
70291	102536
70292	70114
70524	8491
70539	29025
70615	11494
70615	23665
70635	4192
70656	4199
70656	22131
70656	34891
70656	123647
70730	4399
70730	5610
70765	86994
70776	4242
70776	18341
70776	19061
70776	27036
70776	41055
70791	4243
70803	7641
70807	4251
70836	52253
70908	34153
70989	19048
70989	60053
71114	4485
71114	4603
71126	33224
71126	35741
71126	51343
71127	24962
71127	117025
71138	27397
71140	26317
71143	157157
71156	26011
71156	40373
71156	118487
71161	154186
71163	157169
71180	27543
71182	12027
71187	70114
71199	7917
71199	9155
71199	10286
71199	10794
71199	22561
71199	157196
71211	35022
71229	56474
71239	39397
71239	68847
71239	127617
71244	4929
71244	5018
71244	74049
71244	74052
71245	4814
71245	6197
71245	8410
71245	22349
71245	23665
71245	75609
71245	116728
71245	133612
71266	5327
71266	47690
71313	105012
71326	157259
71356	4792
71356	24959
71356	31282
71356	35741
71356	39967
71356	64122
71356	74216
71356	120975
71356	128117
71356	143313
71399	10441
71399	35839
71408	69928
71437	4584
71469	4345
71469	30939
71469	34216
71469	35777
71469	126159
71469	157344
71469	157345
71485	4348
71485	36964
71485	73094
71507	4355
71518	4358
71522	4359
71522	12604
71522	33081
71522	59178
71522	71526
71523	4359
71523	33081
71523	71524
71523	156610
71524	4359
71524	12604
71524	13274
71524	32872
71524	45051
71524	71523
71524	81136
71524	82464
71524	157358
71526	4359
71526	12604
71526	33081
71526	59177
71526	71522
71545	4362
71545	5325
71545	24861
71548	4363
71548	4387
71548	4405
71548	7960
71548	11613
71548	23557
71548	24645
71548	40322
71552	4363
71563	4368
71563	76645
71765	4396
71768	4397
71773	4398
71773	45008
71829	4405
71829	5533
71836	4405
71836	5515
71836	36964
71858	28775
71858	116077
71895	4435
71903	4435
71903	4679
71904	4435
71904	6566
71905	4435
71910	4729
71910	7979
71917	7165
71917	10348
71926	4444
71926	5446
71926	5862
71926	31990
71926	62478
71926	82852
71926	85493
71926	115253
71934	4447
71942	4447
71942	4819
71942	64122
71942	118016
72004	4467
72025	8978
72072	4485
72087	4485
72089	4485
72089	4584
72089	35527
72092	4487
72092	22756
72092	72094
72094	4487
72094	24639
72094	36355
72094	72092
72094	74106
72096	4487
72096	4579
72096	23045
72096	24639
72096	25701
72096	31296
72096	37169
72096	157604
72141	23412
72240	157655
72341	4559
72341	4572
72341	4659
72341	4742
72389	4539
72389	4599
72393	4792
72441	4864
72441	4933
72441	5094
72441	5462
72441	43760
72441	72842
72441	74638
72572	4572
72572	5462
72575	4572
72575	53745
72575	74062
72606	5701
72606	6014
72606	24968
72606	26435
72606	35595
72606	127991
72606	157819
72665	4579
72719	4593
72719	4604
72719	19689
72719	52869
72723	4595
72765	4604
72820	4616
72842	5094
72842	72441
72875	4714
72875	157956
72875	157957
72899	4634
72905	4636
72905	5818
72905	8159
72905	18383
72905	25142
72905	122378
72921	4640
72921	5345
72921	6024
72962	4649
72962	4929
72973	4659
72973	36336
72973	72976
72976	4659
72976	36336
72976	72973
72978	4659
72979	4659
72979	26866
72988	11968
73068	23046
73068	92452
73094	4679
73094	71485
73115	157096
73229	158125
73244	4752
73244	16542
73258	27616
73258	73262
73262	27616
73262	73258
73272	24684
73272	36273
73274	4836
73324	4771
73339	4771
73339	113266
73339	131976
73339	146744
73397	4781
73397	5364
73397	5862
73397	68585
73397	158261
73402	4788
73498	4814
73498	24977
73537	39968
73537	127396
73584	38006
73637	4836
73637	68502
73639	12012
73653	143284
73674	4850
73674	7359
73674	124084
73674	150617
73924	6184
73947	7229
73956	158518
74027	4922
74036	4924
74036	53733
74049	4929
74049	5018
74049	71244
74049	74052
74052	4929
74052	5018
74052	71244
74052	74049
74056	4930
74062	4933
74062	6197
74062	14970
74062	31282
74062	72575
74075	4938
74075	19388
74075	26457
74075	108729
74075	108730
74075	108732
74080	4938
74085	4938
74106	36651
74106	72094
74120	74121
74121	74120
74145	4954
74148	4954
74150	4954
74171	52658
74216	6197
74216	68283
74216	71356
74216	120975
74216	131870
74217	6062
74226	5943
74226	7750
74227	158635
74228	32429
74228	41235
74228	51343
74228	78480
74228	158636
74231	158643
74290	4985
74315	1762
74378	5018
74379	5018
74397	41797
74556	5439
74556	23353
74595	84329
74598	37148
74638	5094
74638	43760
74638	72441
74638	74639
74639	5094
74639	74638
74649	40127
74716	5131
74731	33114
74996	127538
75019	5237
75239	8042
75239	32161
75239	158990
75260	5343
75260	158998
75277	5325
75277	9308
75277	11660
75277	30503
75277	78453
75314	11377
75358	5353
75358	64202
75367	5364
75367	5862
75367	78453
75367	128715
75519	146153
75519	159086
75545	36722
75609	71245
75609	79129
75716	24166
75728	5446
75751	5454
75787	5462
75787	32088
75787	37411
75862	5481
75865	5484
75869	5484
75869	124122
75955	7508
75955	33736
75992	5533
75992	31486
76031	5562
76031	5630
76031	6540
76031	11426
76031	23040
76031	31296
76031	31490
76031	36972
76031	39407
76031	128573
76148	6598
76148	34513
76148	56482
76176	5577
76232	6540
76232	24673
76247	5605
76251	5607
76252	5607
76286	5611
76286	9204
76287	4744
76287	5611
76287	9204
76287	34153
76300	5611
76309	5612
76316	5616
76316	33294
76316	37423
76336	5624
76341	9541
76341	128084
76360	24787
76416	5737
76439	29669
76472	5735
76549	5763
76549	10523
76645	71563
76718	34340
76718	38520
76718	113502
76718	123803
76718	125652
76730	159526
76783	57103
76856	76891
76891	76856
76976	5862
76983	5862
76983	33524
76983	55573
76983	65609
76987	5862
77190	6639
77190	13318
77190	18614
77190	34597
77190	70005
77190	89705
77251	5963
77251	5980
77251	6598
77521	6024
77522	4720
77522	6024
77522	24062
77530	6026
77530	65946
77530	109500
77539	157999
77620	6062
77622	6062
77624	6062
77624	159860
77634	6069
77738	25734
77924	12148
77969	6183
77974	6184
78093	160034
78094	6504
78094	28409
78094	78782
78094	152354
78094	152886
78175	6258
78175	24673
78175	39399
78269	8398
78269	8410
78269	22349
78269	36315
78269	78720
78269	86203
78400	6364
78433	6364
78433	8639
78433	8643
78450	6364
78450	15486
78450	51880
78450	160200
78453	6364
78453	31749
78453	75277
78453	75367
78453	90716
78480	6379
78480	32429
78480	35673
78480	51343
78480	74228
78482	6379
78482	9619
78482	9648
78482	24941
78511	6397
78511	9024
78539	30861
78720	6481
78720	78269
78720	78721
78721	6481
78721	78720
78722	6481
78722	34597
78775	10484
78782	6504
78782	11870
78782	78094
78800	6523
78819	6528
78819	6535
78822	304
78822	6530
78822	6553
78822	7275
78829	6531
78829	106712
78829	160355
78869	6549
78869	7983
78869	82901
78870	6549
78870	63774
78889	6554
78889	7979
78889	10484
78889	52272
78889	81528
78892	6554
78892	8398
78892	157526
78896	6554
78922	6566
78922	11707
78985	28140
78985	40290
79004	8620
79004	32088
79004	52298
79004	125995
79029	117744
79044	6598
79099	63065
79128	6636
79129	6636
79129	10697
79129	20142
79129	75609
79131	6639
79131	46250
79131	79134
79134	6639
79134	46250
79134	65230
79134	79131
79137	6639
79137	65230
79140	6639
79140	79142
79141	6639
79142	6639
79142	39967
79142	79140
79144	6639
79144	113502
79146	6639
79146	11718
79146	36373
79197	28423
79263	24131
79281	23566
79286	9060
79357	29746
79475	55244
79475	107677
79494	8159
79494	32969
79494	40322
79494	41232
79494	67337
79560	113945
79600	22975
79600	30587
79866	56832
79866	88099
79866	89298
80581	7074
80581	157359
80584	7074
80584	12604
80836	59958
80836	118386
80836	118387
80878	7148
80878	7430
80936	7158
81136	12604
81136	45051
81136	71524
81193	119171
81209	7229
81209	161501
81274	11626
81274	69763
81274	82457
81308	7296
81372	7334
81405	7352
81405	36972
81406	7352
81406	11420
81486	9083
81496	33384
81528	78889
81529	31229
81667	16763
81667	102929
81694	155435
81701	7470
81702	7470
81928	36964
82005	7561
82007	7561
82065	61554
82120	22561
82130	7618
82130	116009
82211	7650
82273	106867
82273	106869
82317	11714
82425	7750
82425	30399
82455	7759
82457	7761
82457	33294
82457	81274
82464	12604
82464	32872
82464	71524
82480	54910
82793	13309
82815	52287
82815	113637
82852	36315
82852	62478
82852	71926
82852	120097
82885	7991
82885	108732
82887	7998
82887	26333
82887	116166
82901	78869
82939	8024
83005	83014
83007	162278
83013	36561
83013	128766
83014	83005
83179	8053
83179	131377
83203	13309
83203	83208
83208	8762
83208	13309
83208	21563
83208	67639
83208	83203
83257	8091
83433	155460
83439	34977
83443	22006
83448	8179
83500	31398
83651	22134
83651	22137
83652	31216
83688	8306
83721	162533
83777	9568
83942	10220
83942	53423
84210	110227
84210	120979
84329	74595
84363	8603
84363	8620
84363	52946
84416	8643
84416	43393
84417	8643
84417	43393
84417	57753
84422	36972
84422	47695
84611	8703
84611	48859
84645	8737
84695	8762
84754	8792
84754	24684
84795	8821
84795	34883
84875	28390
84957	84962
84957	84964
84962	34293
